2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-03 10:55:30 | WARN | api | Payment provider latency high (1108ms) (env=prod, region=us-east-1, ip=237.71.20.102, request_id=ol8jlwm3hhfgp3yc, trace_id=gp4drtj5uf2ehanghcx9epox, ua="PostmanRuntime/7.36.0")
2026-02-03 10:56:23 | WARN | api | Rate limit nearing threshold remaining=18 (env=staging, region=ap-southeast-1, ip=131.225.71.108, request_id=04nk7nvwih1io44u, trace_id=kqaw733jnzi05o7p0s7t3q5l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 10:56:31 | WARN | api | Payment provider latency high (2381ms) (env=dev, region=us-east-1, ip=110.166.42.202, request_id=cnr60g6csokxjtso, trace_id=rh7ew3s6ru1g3v3a253khz3m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 10:58:35 | WARN | api | Slow response detected (2077ms) endpoint=/orders/3453 (env=prod, region=us-east-1, ip=36.233.53.183, request_id=wap2g726ciqsomv6, trace_id=vb4z8430axi7fhtwvf4j3t9a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:01:29 | WARN | api | Queue backlog growing size=4767 (env=dev, region=me-south-1, ip=68.225.88.192, request_id=g6ekeh5mgghei7de, trace_id=zrpn0c75ajxko1p4p7m9tbk2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:01:30 | WARN | api | Temporary network jitter detected rtt_ms=756 (env=staging, region=eu-west-1, ip=212.17.97.24, request_id=ajn6u06h08h44f8y, trace_id=u6rwsaf1zrab2zibvqeuyzu6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:03:02 | WARN | api | Rate limit nearing threshold remaining=46 (env=prod, region=us-east-1, ip=186.235.188.193, request_id=gk4k2mc8geeitahd, trace_id=pa72a58nqbj6s3g1wqluwmvp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:05:18 | WARN | api | Payment provider latency high (3301ms) (env=prod, region=eu-west-1, ip=147.163.80.172, request_id=iaj23vvvulhyw3tp, trace_id=d3zkrzz0a1gyw1xa8wh2q1yo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:07:25 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=50.160.46.46, request_id=e24vviopq06qett8, trace_id=5c2mybbyz8624eutc7xnionl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:10:00 | WARN | api | High memory usage warning mem=67% (env=prod, region=eu-west-1, ip=195.1.191.117, request_id=b23ahkoff5momls5, trace_id=4rm8q86gcfbadtd39gegm0a2, ua="PostmanRuntime/7.36.0")
2026-02-03 11:11:50 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=eu-west-1, ip=97.125.160.153, request_id=8k3lephoikl1vs44, trace_id=te3jm69t2p2zsbpjifrg58up, ua="PostmanRuntime/7.36.0")
2026-02-03 11:13:36 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=167.37.193.60, request_id=0zujcx4ngpr7d4ir, trace_id=binnfsgpv4rih3sfeiycol74, ua="curl/8.4.0")
2026-02-03 11:13:45 | WARN | api | Slow response detected (1955ms) endpoint=/search?q=charger (env=prod, region=me-south-1, ip=191.129.70.67, request_id=yiqr4hnx3u2ksx5t, trace_id=61mwdsjb5osbpzzih7ctjam7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:14:18 | WARN | api | Temporary network jitter detected rtt_ms=896 (env=dev, region=ap-southeast-1, ip=103.47.30.113, request_id=x6eaqo6b1aq8086i, trace_id=o8w6hfv9k3dic16wcuk9h8ir, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:15:36 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=us-east-1, ip=207.253.48.116, request_id=o4wgmgde1emmobnz, trace_id=znwz8k1jmo31k19u7b8zktn5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 11:16:15 | WARN | api | Elevated error rate observed window_s=30 rate=9.1% (env=prod, region=us-east-1, ip=54.90.213.35, request_id=vnmzqm488ycd78yu, trace_id=xcmqe90woidl9eas6hwqvfz2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:16:51 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=ap-southeast-1, ip=209.108.158.252, request_id=md3rmazk269ej3vl, trace_id=pknnvaq63qkvlqfbppbx26g0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:18:35 | WARN | api | Payment provider latency high (1276ms) (env=prod, region=eu-west-1, ip=24.14.116.216, request_id=99yzwp7zi0xdw8yv, trace_id=6pebp1bksy5fvymf62x6xk4v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:20:28 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=161.154.233.215, request_id=u272r7aalm1xo4bt, trace_id=wxdq90vbay7y3m9dmnamp0ce, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:21:29 | WARN | api | Circuit breaker half-open dependency=stripe (env=staging, region=ap-southeast-1, ip=105.90.1.108, request_id=v8ub33llcd57kd3m, trace_id=twv091hudxqpeco93alx3kdr, ua="PostmanRuntime/7.36.0")
2026-02-03 11:22:04 | WARN | api | Elevated error rate observed window_s=30 rate=12.4% (env=prod, region=ap-southeast-1, ip=133.222.246.21, request_id=0fknvcrj5zz2irlo, trace_id=s5fbomsny72y9qi03ysi99fc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 11:22:42 | WARN | api | Circuit breaker half-open dependency=stripe (env=dev, region=me-south-1, ip=230.177.138.167, request_id=msqo0tqpb2ub5egx, trace_id=208daqaqkzc714ss4x8leg75, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:23:05 | WARN | api | High memory usage warning mem=66% (env=prod, region=eu-west-1, ip=180.84.20.212, request_id=v5iu6883eihpdnh7, trace_id=e1xjl1ozm07ehx2o1m10fe4n, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:27:51 | WARN | api | Slow response detected (2338ms) endpoint=/orders/9901 (env=prod, region=us-east-1, ip=119.240.3.75, request_id=e3u43bhe1dby4h2m, trace_id=eu4l1lnnxwfphh6iu2m0v6j1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:30:22 | WARN | api | High memory usage warning mem=99% (env=prod, region=us-east-1, ip=75.142.95.12, request_id=efn7yehkjm12advd, trace_id=fpeyou7tay5zza5oyob2bch1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:36:50 | WARN | api | Queue backlog growing size=9030 (env=staging, region=ap-southeast-1, ip=163.180.111.54, request_id=tfhc2l01ymq22lth, trace_id=fdz540iav10dum87q9htclsi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:41:16 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=126.68.187.133, request_id=22j7e21pzbnvsk5d, trace_id=ow588nhm70ujyddtoistd4ia, ua="curl/8.4.0")
2026-02-03 11:41:23 | WARN | api | Disk usage above 80% disk=80% (env=staging, region=me-south-1, ip=86.43.148.66, request_id=tatqnh6kkzidd0cm, trace_id=6f8uiip4a7p8nyxeuo6bjssr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:42:31 | WARN | api | Retrying request to upstream service attempt=4 (env=dev, region=me-south-1, ip=101.252.194.250, request_id=n686biq7vy9d9kn8, trace_id=yudri26geu3oyqscjx1fto46, ua="curl/8.4.0")
2026-02-03 11:43:51 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=28.73.218.197, request_id=aivdwjmnyp2iew3p, trace_id=itukoiyvb1lmpd2wfkp649ko, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:45:46 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=eu-west-1, ip=114.144.51.243, request_id=w75ntlij0ijrim24, trace_id=6i89qwzy17td6x4r0r0jm6av, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 11:46:41 | WARN | api | Slow response detected (1945ms) endpoint=/search?q=phone (env=prod, region=ap-southeast-1, ip=198.194.168.71, request_id=0rhvmbxo9k927jx8, trace_id=1p3aat9ul50329weuzv92idn, ua="PostmanRuntime/7.36.0")
2026-02-03 11:47:37 | WARN | api | Slow response detected (1100ms) endpoint=/admin/config (env=staging, region=eu-west-1, ip=142.97.236.35, request_id=y0m2qorakxbhwwsy, trace_id=lexzl9xzn4xsr919aag2xt5c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:51:00 | WARN | api | Queue backlog growing size=5801 (env=staging, region=us-east-1, ip=63.216.2.105, request_id=5i0c5ysnmqphphb4, trace_id=0kgb7n1jqlhxwtq546ijfi8f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:52:37 | WARN | api | Disk usage above 80% disk=85% (env=prod, region=us-east-1, ip=31.122.26.199, request_id=1pmt7pjiw48ad8xd, trace_id=58iwdeyqb3upn05vv4x6g7cb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 11:53:34 | WARN | api | Slow response detected (218ms) endpoint=/search?q=laptop (env=prod, region=ap-southeast-1, ip=26.213.54.31, request_id=q7nprm4fnevvz8e9, trace_id=skxqgnpoidbo6qxh4m61ybq3, ua="curl/8.4.0")
2026-02-03 11:54:07 | WARN | api | Slow response detected (1930ms) endpoint=/token/refresh (env=prod, region=us-east-1, ip=66.174.117.16, request_id=grw5ncryevt4sajf, trace_id=x5loaogu0bsb9fs306cu510p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:54:31 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=14.18.54.245, request_id=6xx54srlgsb6vrfd, trace_id=49kgcm4lh2v13b573y7ivmxm, ua="curl/8.4.0")
2026-02-03 11:55:46 | WARN | api | Queue backlog growing size=6749 (env=prod, region=us-east-1, ip=178.55.162.57, request_id=v73ylk5x2w9rrpqz, trace_id=qc4gank4o4aa3jiyb7mou2nh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 11:55:58 | WARN | api | Payment provider latency high (3414ms) (env=prod, region=eu-west-1, ip=118.199.72.152, request_id=rh045hpy3dumixem, trace_id=j6jioaiecbxskulhalyb2eve, ua="PostmanRuntime/7.36.0")
2026-02-03 11:57:18 | WARN | api | Rate limit nearing threshold remaining=40 (env=prod, region=ap-southeast-1, ip=130.13.86.142, request_id=mbgr6adwmpfozfgj, trace_id=oa1n8w7746h2utadyegwifk7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 11:58:15 | WARN | api | Payment provider latency high (3403ms) (env=prod, region=me-south-1, ip=150.194.232.47, request_id=c3gml1ojqobodol6, trace_id=a2r1jwsneewtygsjrihmsyrn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 11:59:10 | WARN | api | Disk usage above 80% disk=98% (env=prod, region=me-south-1, ip=18.150.165.14, request_id=672tw5gsruhtv772, trace_id=g6rxhglwsov5fgpmjxer64fw, ua="PostmanRuntime/7.36.0")
2026-02-03 11:59:52 | WARN | api | Rate limit nearing threshold remaining=23 (env=dev, region=me-south-1, ip=86.101.38.35, request_id=ouzds27vnupc4rzk, trace_id=23punaw9smssszxwius6xoig, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:00:29 | WARN | api | Slow response detected (1115ms) endpoint=/notifications/push (env=dev, region=ap-southeast-1, ip=195.90.31.117, request_id=qs9e6gs9fej0qy0h, trace_id=87ymydnwd6jxlphzqztdjb6p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:01:20 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=us-east-1, ip=149.56.190.74, request_id=ata25isiufl395s6, trace_id=b9ewxpobcago4i7wmb3kafsu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:03:04 | WARN | api | High memory usage warning mem=91% (env=dev, region=ap-southeast-1, ip=68.121.119.126, request_id=tt2q40h7wgxsduqa, trace_id=yo5pxqkptxs6nut24p6glsgi, ua="PostmanRuntime/7.36.0")
2026-02-03 12:07:56 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=eu-west-1, ip=50.76.189.33, request_id=vy18mak446jqogus, trace_id=f95q4g405aekwk6cnz91q34y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:08:04 | WARN | api | Payment provider latency high (2548ms) (env=prod, region=us-east-1, ip=11.53.24.216, request_id=c2t9gh582uklemk7, trace_id=h5ioofg6iwfu4bq32jt0w2y7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:08:32 | WARN | api | Elevated error rate observed window_s=120 rate=10.5% (env=prod, region=ap-southeast-1, ip=188.192.85.213, request_id=kw55zj0jpoajb3r1, trace_id=vuhrk1n8zwuchgj4xxvqjfaz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:10:59 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=eu-west-1, ip=99.170.233.231, request_id=gm0fy44lhruwdk9k, trace_id=bsm7urd4apxz4dm3e96ynzsd, ua="PostmanRuntime/7.36.0")
2026-02-03 12:13:10 | WARN | api | Elevated error rate observed window_s=60 rate=13.5% (env=prod, region=me-south-1, ip=251.83.163.179, request_id=i2pda9otbm7654xg, trace_id=1rr3n01mm1l2lxgu8lsd0hss, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:15:28 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=me-south-1, ip=128.47.52.209, request_id=18jodkh1kzihm4e8, trace_id=c7luxlxr9i5qhz4sv652xf71, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:17:54 | WARN | api | High memory usage warning mem=76% (env=prod, region=ap-southeast-1, ip=18.92.161.22, request_id=vloq7xnh4cezgszg, trace_id=4ypnm1z4199fs4b2y9bb65tn, ua="PostmanRuntime/7.36.0")
2026-02-03 12:19:23 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=230.130.3.123, request_id=27v9fnv416lky1ud, trace_id=jrgeouun49fkm8j10gavabic, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:19:34 | WARN | api | Queue backlog growing size=3352 (env=prod, region=ap-southeast-1, ip=228.127.51.49, request_id=juhj1m6dcvew40sd, trace_id=1y9of18z42ju07aedri879d2, ua="curl/8.4.0")
2026-02-03 12:19:41 | WARN | api | Disk usage above 80% disk=80% (env=prod, region=us-east-1, ip=2.136.119.80, request_id=v4csbul4rspm6meh, trace_id=c0o3egkuaa1kmkhhz1u1lvq2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:19:53 | WARN | api | Rate limit nearing threshold remaining=22 (env=staging, region=eu-west-1, ip=222.131.176.110, request_id=93iq89ihaopd51u6, trace_id=e5936b8x22deblcimh9yiil4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:22:00 | WARN | api | Temporary network jitter detected rtt_ms=392 (env=prod, region=me-south-1, ip=56.9.183.18, request_id=1mjiyyvs1gasofu3, trace_id=5knmt0wtmzltjj7ho1jvxcd9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:23:01 | WARN | api | Elevated error rate observed window_s=60 rate=8.7% (env=prod, region=me-south-1, ip=153.60.82.183, request_id=4wnj1uvq7nij363d, trace_id=xq90oj810twhdks3lo2i4wea, ua="curl/8.4.0")
2026-02-03 12:24:32 | WARN | api | Queue backlog growing size=9038 (env=prod, region=me-south-1, ip=177.68.41.230, request_id=m487vl8s3xo2s7dk, trace_id=py3iz32itcrwfyt56v4yvrlc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:25:25 | WARN | api | Circuit breaker half-open dependency=kms (env=dev, region=ap-southeast-1, ip=175.181.15.40, request_id=57n8yxtc6sinrwd6, trace_id=z9uax6duvkb3qqld87r36e3d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:25:26 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=117.35.168.149, request_id=kjfkd4iljsmaa9q2, trace_id=woeioavd59bl0vrgwzq41tna, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:26:03 | WARN | api | Temporary network jitter detected rtt_ms=464 (env=prod, region=ap-southeast-1, ip=149.228.86.193, request_id=p1grxy24bz1b19d4, trace_id=vvc7feze2ua0apjpveoevypx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:26:05 | WARN | api | Slow response detected (1637ms) endpoint=/login (env=staging, region=ap-southeast-1, ip=87.131.238.180, request_id=6aw8dfnxex7ivz7b, trace_id=kcgw8ycf3bap3d3ih4o9vq0g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:26:43 | WARN | api | Payment provider latency high (2841ms) (env=prod, region=eu-west-1, ip=97.135.151.107, request_id=ljwhvbpywdcifazq, trace_id=ks2948co56d0p4uqu7d3jefk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:27:23 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=ap-southeast-1, ip=7.246.19.87, request_id=6owku9e6ph3qsasb, trace_id=f1v4v344l7p3hkhcziib083m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:27:30 | WARN | api | Payment provider latency high (293ms) (env=staging, region=me-south-1, ip=165.46.46.91, request_id=s4ksrx6s4eyspu79, trace_id=etid364ls6647p9igho5rsvu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:30:55 | WARN | api | High memory usage warning mem=85% (env=prod, region=eu-west-1, ip=95.237.47.91, request_id=2aeo2gyrzdjv2a47, trace_id=3z9dmrthus95ch24yl4tvvbz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:31:32 | WARN | api | Payment provider latency high (1918ms) (env=staging, region=ap-southeast-1, ip=27.89.28.186, request_id=ostgalguhr2ktiz4, trace_id=9jxefmmq0b7joa47lmb7u5s7, ua="curl/8.4.0")
2026-02-03 12:33:36 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=87.14.36.140, request_id=gp70e283d1cfeiow, trace_id=gd7bb2wsevbjviidrfg4xtsq, ua="PostmanRuntime/7.36.0")
2026-02-03 12:33:58 | WARN | api | Rate limit nearing threshold remaining=33 (env=prod, region=eu-west-1, ip=44.89.250.85, request_id=mp391trrd6abdlrz, trace_id=cxe5uvr9opyseehfu525npi6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:36:51 | WARN | api | Temporary network jitter detected rtt_ms=180 (env=prod, region=eu-west-1, ip=48.96.253.125, request_id=xvdfufhuq27lwc9u, trace_id=uxaxi81l1w3p27xzj7ot4ov4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:38:10 | WARN | api | Elevated error rate observed window_s=300 rate=5.1% (env=staging, region=us-east-1, ip=91.230.132.89, request_id=83ezgoyj4f3rmuu9, trace_id=1yz3njamb0rgbzrf8yd70gi2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:41:04 | WARN | api | Queue backlog growing size=3801 (env=staging, region=ap-southeast-1, ip=169.223.51.9, request_id=vy3b51us3oyxcbjc, trace_id=cdfubi7gc66z5jbkt6kho11e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:41:08 | WARN | api | Payment provider latency high (517ms) (env=prod, region=us-east-1, ip=242.224.226.189, request_id=ep6odog3c0x79yum, trace_id=x1d0gsjbx7m7d00nensxtzy5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:42:24 | WARN | api | Temporary network jitter detected rtt_ms=331 (env=dev, region=us-east-1, ip=207.180.159.157, request_id=poahuau2prbifdst, trace_id=a25qowxe3417wveobjghbhbi, ua="PostmanRuntime/7.36.0")
2026-02-03 12:43:10 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=189.252.184.63, request_id=v7o05etla86cqlwf, trace_id=bza11nzwx7yv3wxfc3cqvr4p, ua="PostmanRuntime/7.36.0")
2026-02-03 12:43:32 | WARN | api | Payment provider latency high (2417ms) (env=prod, region=us-east-1, ip=248.143.183.148, request_id=cl8l8jic3745rjgl, trace_id=a0h9oo7jywg7qnhknv1y5ykg, ua="curl/8.4.0")
2026-02-03 12:44:00 | WARN | api | Elevated error rate observed window_s=30 rate=8.4% (env=prod, region=us-east-1, ip=159.185.106.25, request_id=i5h0k356sughzt7w, trace_id=7n8g0b8i3j5n86a68qb0cv0p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:45:33 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=55.206.97.244, request_id=ry8u31h940yctkzf, trace_id=6xiwyewjijlql54381s812uc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:46:21 | WARN | api | Rate limit nearing threshold remaining=2 (env=prod, region=me-south-1, ip=45.57.89.93, request_id=4im6ehjanu6bk2i3, trace_id=x20w4o3rgcczegcdny4s17aa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:47:20 | WARN | api | Rate limit nearing threshold remaining=32 (env=prod, region=me-south-1, ip=105.134.170.133, request_id=ix58jpmxcuj74bba, trace_id=viq23cw37jcttid6ebsl4kbq, ua="PostmanRuntime/7.36.0")
2026-02-03 12:47:32 | WARN | api | Disk usage above 80% disk=82% (env=dev, region=ap-southeast-1, ip=226.206.49.171, request_id=jusd6uz4ihq12mpw, trace_id=aivmp5mtlf0nk6oamn41zvqj, ua="PostmanRuntime/7.36.0")
2026-02-03 12:48:56 | WARN | api | High memory usage warning mem=79% (env=prod, region=me-south-1, ip=125.235.254.152, request_id=cgcnduu2dcddeg90, trace_id=a8d1nh8kvsktljy03xqh159k, ua="curl/8.4.0")
2026-02-03 12:49:02 | WARN | api | Slow response detected (2485ms) endpoint=/search?q=phone (env=prod, region=eu-west-1, ip=58.137.22.203, request_id=q6o9lr93nsmi2gt2, trace_id=jow55d9av0c3eut54xb588k2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:50:22 | WARN | api | Temporary network jitter detected rtt_ms=684 (env=staging, region=eu-west-1, ip=14.145.243.183, request_id=pv5k5azfbk43f8nz, trace_id=rstz55yphysw4al0us6okzfw, ua="curl/8.4.0")
2026-02-03 12:51:08 | WARN | api | Payment provider latency high (554ms) (env=staging, region=us-east-1, ip=130.25.167.57, request_id=e098kdki8ag416p0, trace_id=arh5yf1j6ksb0rzhn7p3pmfx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-03 12:54:28 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=180.4.238.15, request_id=0x8fkmrg703oifg5, trace_id=qwhbhcbuvlsmt8st8sikbb18, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-03 12:58:07 | WARN | api | Payment provider latency high (3218ms) (env=prod, region=us-east-1, ip=42.73.46.239, request_id=34j8u4j2z1alfcrt, trace_id=8ckwoxdhxer95i8razca3fqt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-03 12:58:20 | WARN | api | High memory usage warning mem=62% (env=prod, region=us-east-1, ip=4.178.220.203, request_id=shgpahkddwngeuxy, trace_id=lqei3hol8ohi0m6kvc72xa61, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-03 12:59:08 | WARN | api | Payment provider latency high (807ms) (env=prod, region=eu-west-1, ip=215.36.73.244, request_id=mlnhfhh1e9lyk6g5, trace_id=adzrpn5lwpwg4cld7z9e8dah, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
